ImageNumber,ObjectNumber,Metadata_hour,Metadata_treatment,Texture_AngularSecondMoment_ED_10_00_256,Texture_AngularSecondMoment_ED_10_01_256,Texture_AngularSecondMoment_ED_10_02_256,Texture_AngularSecondMoment_ED_10_03_256,Texture_Contrast_ED_10_00_256,Texture_Contrast_ED_10_01_256,Texture_Contrast_ED_10_02_256,Texture_Contrast_ED_10_03_256,Texture_Correlation_ED_10_00_256,Texture_Correlation_ED_10_01_256,Texture_Correlation_ED_10_02_256,Texture_Correlation_ED_10_03_256,Texture_DifferenceEntropy_ED_10_00_256,Texture_DifferenceEntropy_ED_10_01_256,Texture_DifferenceEntropy_ED_10_02_256,Texture_DifferenceEntropy_ED_10_03_256,Texture_DifferenceVariance_ED_10_00_256,Texture_DifferenceVariance_ED_10_01_256,Texture_DifferenceVariance_ED_10_02_256,Texture_DifferenceVariance_ED_10_03_256,Texture_Entropy_ED_10_00_256,Texture_Entropy_ED_10_01_256,Texture_Entropy_ED_10_02_256,Texture_Entropy_ED_10_03_256,Texture_InfoMeas1_ED_10_00_256,Texture_InfoMeas1_ED_10_01_256,Texture_InfoMeas1_ED_10_02_256,Texture_InfoMeas1_ED_10_03_256,Texture_InfoMeas2_ED_10_00_256,Texture_InfoMeas2_ED_10_01_256,Texture_InfoMeas2_ED_10_02_256,Texture_InfoMeas2_ED_10_03_256,Texture_InverseDifferenceMoment_ED_10_00_256,Texture_InverseDifferenceMoment_ED_10_01_256,Texture_InverseDifferenceMoment_ED_10_02_256,Texture_InverseDifferenceMoment_ED_10_03_256,Texture_SumAverage_ED_10_00_256,Texture_SumAverage_ED_10_01_256,Texture_SumAverage_ED_10_02_256,Texture_SumAverage_ED_10_03_256,Texture_SumEntropy_ED_10_00_256,Texture_SumEntropy_ED_10_01_256,Texture_SumEntropy_ED_10_02_256,Texture_SumEntropy_ED_10_03_256,Texture_SumVariance_ED_10_00_256,Texture_SumVariance_ED_10_01_256,Texture_SumVariance_ED_10_02_256,Texture_SumVariance_ED_10_03_256,Texture_Variance_ED_10_00_256,Texture_Variance_ED_10_01_256,Texture_Variance_ED_10_02_256,Texture_Variance_ED_10_03_256
64,4,4,A199,0.000194842,0.000198582,0.000197918,0.000194787,1052.069419,1093.457914,1073.811837,1120.9715,0.071946068,0.04282807,0.054984537,0.020047299,6.067918066,6.092515065,6.081179655,6.112571334,7.00E-05,6.80E-05,6.86E-05,6.62E-05,12.58711317,12.56508817,12.58089347,12.58971554,-0.092273107,-0.097012606,-0.093909716,-0.094060965,0.839088249,0.849866035,0.842924844,0.843433212,0.037511799,0.034319958,0.036209911,0.037097255,120.4810173,120.2609194,120.0076449,119.7549278,7.149716225,7.135076228,7.136090894,7.120938529,1215.189804,1191.31012,1198.768622,1166.835859,566.8148058,571.1920087,568.1451149,571.9518399
64,5,4,A199,0.000295819,0.000282388,0.000293999,0.000293646,381.1991941,406.8219727,382.5148834,378.4344992,0.480871151,0.443619891,0.478750687,0.480813719,5.323598318,5.386827527,5.329845828,5.327984828,0.000175393,0.000159742,0.000173349,0.000172142,12.23472509,12.28567338,12.23796908,12.23183982,-0.05259313,-0.043427557,-0.051932053,-0.051317522,0.69540118,0.648365596,0.692278889,0.689157125,0.070366666,0.06469403,0.070393514,0.070990326,99.43919083,99.70655728,99.43078256,99.61678284,7.040810014,7.025185032,7.040300558,7.034833385,1087.411902,1055.566658,1085.170056,1079.364032,367.1527741,365.5971577,366.9212349,364.4496329
64,6,4,A199,0.000135953,0.000136188,0.000135437,0.00013528,1153.284715,1215.275331,1190.858863,1191.023082,0.225965252,0.18649448,0.20045944,0.20566358,6.137477957,6.1744395,6.161336734,6.159629592,6.18E-05,6.01E-05,6.08E-05,6.03E-05,13.14540398,13.15095923,13.15349566,13.14957549,-0.067360152,-0.067146567,-0.065961808,-0.068120779,0.774609074,0.773931326,0.769609179,0.777429985,0.035697985,0.035673379,0.035093376,0.033781794,149.3218546,148.7522262,149.3811463,149.1562876,7.44525966,7.423763063,7.430521787,7.437910226,1826.645367,1772.474108,1787.999052,1807.764466,744.9825205,746.9373596,744.7144788,749.6968871
64,7,4,A199,0.000155245,0.00015422,0.000154412,0.000154861,1053.523676,1142.168383,1133.789848,1138.968704,0.316372624,0.259076112,0.27016165,0.261989191,6.070746597,6.128858433,6.128197411,6.126422432,6.44E-05,6.07E-05,6.08E-05,6.11E-05,12.96264309,12.97125389,12.97227722,12.9675659,-0.099858876,-0.098842225,-0.099530931,-0.099473501,0.862537144,0.860487882,0.861986861,0.861790211,0.036103447,0.036146195,0.03950585,0.037607945,179.7746323,179.9603028,179.9206894,180.1381379,7.503772311,7.470108538,7.472953468,7.46979865,2028.633984,1940.923959,1973.171709,1947.622142,770.5394149,770.7730855,776.7403892,771.6477114
65,1,4,A199,0.000423437,0.00038726,0.000418411,0.000421425,215.6868442,254.80705,226.637105,232.5069457,0.650795975,0.592594088,0.634630261,0.617222222,4.936572096,5.064930955,4.968473617,4.991178816,0.000251344,0.000219191,0.000246874,0.000240078,11.75023121,11.85586547,11.77190716,11.75873485,-0.083013708,-0.068858851,-0.080716679,-0.077038838,0.799102059,0.755416123,0.792766714,0.781165383,0.08535658,0.077556316,0.085008185,0.085252348,101.8647882,102.4237566,101.8758992,102.4085879,6.947870522,6.946673069,6.941962234,6.910806947,1019.618756,996.0685133,1013.953348,982.3334091,308.8264001,312.7188908,310.1476133,303.7100887
65,2,4,A199,0.000207508,0.000205412,0.000206112,0.000204831,616.2525555,655.2468071,658.7004327,667.9979939,0.301936132,0.25468745,0.248989611,0.235390567,5.689596584,5.734115877,5.735424696,5.747593107,0.00010792,0.000102943,0.000103554,0.000101653,12.63065941,12.64071649,12.63737399,12.64161138,-0.036165066,-0.033802529,-0.033733902,-0.032223955,0.609910574,0.593715775,0.593163274,0.582255329,0.052024218,0.051356992,0.050662481,0.050585668,116.7546216,117.2834556,117.0667369,116.5816141,7.122563093,7.093032041,7.087590422,7.0760575,1149.352523,1103.067357,1095.47086,1079.294062,441.4012697,439.5785411,438.5428231,436.8230139
65,3,4,A199,0.000124836,0.00012164,0.000122291,0.000123878,1251.232267,1396.545865,1316.018858,1429.740155,0.333686147,0.262913247,0.30586397,0.237777883,6.195597979,6.2736851,6.231741574,6.283758008,5.24E-05,4.88E-05,5.00E-05,4.94E-05,13.27281626,13.30292542,13.29763065,13.28726734,-0.093647144,-0.091191875,-0.091731886,-0.091199553,0.853558227,0.848215764,0.849430745,0.847986694,0.033917598,0.034715323,0.034869723,0.033166995,168.7827791,168.0946975,168.8286875,168.5448155,7.66535558,7.639219031,7.657849432,7.619764811,2504.45212,2392.820474,2475.799467,2321.765143,938.9210967,947.3415847,947.9545812,937.8763245
65,4,4,A199,0.000123453,0.000120668,0.000121863,0.000121958,1023.800835,1125.898214,1072.843456,1092.622991,0.3427151,0.280246135,0.311709674,0.298079689,6.056475928,6.12417409,6.090395976,6.102881598,6.78E-05,6.29E-05,6.50E-05,6.46E-05,13.33873371,13.36477056,13.34725156,13.35277047,-0.047332723,-0.044091622,-0.046088166,-0.045025465,0.690079061,0.672748534,0.683540225,0.677784852,0.038987322,0.037061132,0.037976277,0.038627804,147.9053253,147.8771445,148.0703269,148.3124539,7.538895562,7.504921281,7.518225612,7.513494803,2091.441382,2002.666335,2044.572014,2020.616431,778.8105542,782.1411373,779.3538675,778.3098554
65,5,4,A199,0.00054139,0.000574678,0.000558721,0.000576761,862.0138313,849.7810909,844.2140825,880.8444278,0.037701478,0.01951119,0.051008623,-0.013019531,5.881348138,5.859724366,5.873771587,5.893146444,9.36E-05,9.97E-05,9.64E-05,9.39E-05,10.99962616,10.91445564,10.95290338,10.90387879,-0.24371583,-0.254372895,-0.251776959,-0.255618342,0.976100919,0.979005713,0.978445248,0.97931649,0.042745518,0.036068853,0.041281276,0.043325361,66.99585062,67.21236364,67.52560455,66.40912491,6.849238452,6.808638199,6.84174878,6.785793507,929.5587656,883.6014471,934.9676943,858.2028487,447.8931492,433.3456345,444.7954442,434.7618191
65,6,4,A199,0.000143488,0.000141801,0.000141266,0.000142633,1001.878029,1062.316957,1067.015954,1038.400222,0.170768953,0.120746902,0.118202972,0.137472463,6.042466712,6.084534081,6.087132758,6.066689793,7.12E-05,6.80E-05,6.76E-05,6.94E-05,13.12043553,13.13230253,13.13227053,13.12300401,-0.025084892,-0.023277665,-0.02355267,-0.024060949,0.532398826,0.515782374,0.518401147,0.523027857,0.040369026,0.039121054,0.037285648,0.038244879,113.2343138,113.0413404,113.0450524,113.2848255,7.272259671,7.241881447,7.240281958,7.249150612,1414.524571,1354.090695,1353.078285,1369.407475,604.10065,604.1019132,605.0235597,601.9519243
65,7,4,A199,0.000162056,0.000163825,0.000161277,0.000160561,870.5684946,960.3655873,965.6167277,965.5662478,0.212686851,0.117323863,0.12108846,0.124426697,5.940231729,6.009554316,6.014190103,6.01431802,7.80E-05,7.32E-05,7.24E-05,7.19E-05,12.98954244,12.98049819,12.99449043,12.99642597,-0.030851688,-0.028774664,-0.028797559,-0.029248395,0.578251232,0.561629936,0.562065226,0.565747708,0.041891745,0.040865818,0.041340291,0.040971499,139.5988291,140.2453251,140.070682,140.1580744,7.236403146,7.165315316,7.17535225,7.179910139,1340.923833,1215.666021,1231.684557,1239.997227,552.873082,544.0079021,549.3253212,551.3908687
65,8,4,A199,0.000211131,0.000204514,0.000206313,0.000205479,488.4478693,513.295273,503.8575488,508.7989486,0.493880189,0.465572209,0.47999741,0.475687576,5.516991863,5.557055997,5.541561011,5.550257736,0.000130494,0.000123855,0.000126912,0.000125488,12.61836091,12.64249433,12.64057983,12.64681238,-0.053151146,-0.048237813,-0.050572436,-0.049952806,0.705632636,0.681685422,0.693540685,0.690558264,0.060333811,0.056540626,0.059185467,0.059228199,136.5702519,136.6435728,136.1761595,136.5327203,7.240366228,7.230295629,7.242448687,7.241209714,1441.719094,1407.620076,1434.04645,1432.024596,482.5417407,480.2288373,484.4759996,485.2058862
66,1,4,A199,0.000205896,0.000201178,0.000204741,0.000202789,454.8648626,482.6465205,454.2534537,465.1077146,0.578214775,0.549787344,0.583342516,0.572061838,5.465540753,5.513211844,5.464531198,5.484638696,0.00013587,0.000128289,0.000135927,0.00013273,12.6607024,12.69047128,12.67069471,12.68181263,-0.0682878,-0.06239892,-0.069164392,-0.06671043,0.769056255,0.747268324,0.772379622,0.763689766,0.062997255,0.059870707,0.063126962,0.061719337,129.9055792,130.0534439,129.3642012,130.08595,7.350626857,7.332236642,7.363538154,7.353902231,1701.9905,1661.435899,1726.211178,1708.606882,539.2138407,536.0206049,545.1161579,543.4286492
66,2,4,A199,0.000184753,0.000188753,0.00018728,0.000184765,1156.098874,1159.45953,1170.775454,1193.928177,0.07094392,0.061733993,0.054117198,0.041306493,6.137266202,6.137293086,6.141719132,6.157421653,6.56E-05,6.57E-05,6.53E-05,6.45E-05,12.64425761,12.6131804,12.63123875,12.63756819,-0.087815184,-0.08998134,-0.088632286,-0.088390541,0.828816447,0.83384487,0.830712148,0.830196893,0.037453658,0.038310546,0.034737793,0.034156032,94.28144635,92.88106436,93.98443626,93.43241252,7.20161705,7.190845182,7.187973406,7.186891566,1332.661274,1312.03474,1304.743609,1296.811914,622.1900369,617.8735675,618.879766,622.6850228
66,3,4,A199,0.000269989,0.000271738,0.000267514,0.000270517,462.6261781,466.6281213,468.103781,467.6873893,0.31484744,0.302693657,0.307959606,0.301412321,5.483433327,5.489571337,5.493292373,5.494305414,0.000155863,0.000154682,0.000153496,0.000152774,12.24103081,12.23448681,12.24807656,12.23680545,-0.033856512,-0.033057512,-0.033121919,-0.032519676,0.586504309,0.580664688,0.581390009,0.576800791,0.060447504,0.058751804,0.059812083,0.059993632,97.56733325,97.97564422,97.44382664,98.02259799,6.918190635,6.906624369,6.913568503,6.90292015,887.8064256,871.7452528,884.7183521,871.2637646,337.6081509,334.5933435,338.2055333,334.7377885
66,4,4,A199,0.00013042,0.000130429,0.00012885,0.00012632,1118.703017,1128.585963,1104.911061,1211.678557,0.397925077,0.389622206,0.401806315,0.356169485,6.117222238,6.123372878,6.106507394,6.172810097,6.14E-05,6.07E-05,6.17E-05,5.76E-05,13.22090742,13.2204292,13.22628274,13.25848312,-0.096757778,-0.095910583,-0.094883507,-0.09345434,0.859806528,0.857910896,0.855678064,0.852885304,0.037974301,0.037095087,0.035565839,0.033727211,178.8137294,179.0958036,179.072123,178.4432629,7.667444305,7.663735742,7.662255773,7.653676793,2597.4558,2569.405593,2589.247163,2552.288913,929.0397043,924.4978889,923.5395561,940.9918675
66,5,4,A199,0.004743304,0.005085059,0.005996718,0.004847585,1455.491071,1416.644231,1068.696629,1356.495327,0.110979597,0.228664864,0.367796741,0.206098708,5.699719989,5.513678391,5.390954359,5.604804286,0.000108399,0.000119267,0.000149687,0.00011546,7.744854922,7.64274741,7.408317701,7.704083809,-0.762841608,-0.803501371,-0.792166474,-0.78232336,0.999964437,0.999982582,0.999969892,0.999974895,0.028802547,0.045155949,0.028083299,0.023641728,147.2410714,140.3173077,136.9662921,138.0093458,6.262537511,6.243614958,6.059783431,6.115116052,1818.879385,2256.582008,2312.167403,2060.794305,818.592614,918.3065597,845.2160081,854.3224081
66,6,4,A199,0.000220827,0.000226593,0.000219363,0.000225611,1100.088956,1107.213739,1106.648433,1090.394084,0.048098923,0.033438061,0.032981435,0.05021513,6.094633468,6.098454056,6.099487494,6.090189953,6.87E-05,6.99E-05,6.76E-05,6.89E-05,12.37523775,12.33841612,12.38228825,12.34756575,-0.123875185,-0.128190557,-0.121515599,-0.127165047,0.897157894,0.903038425,0.893589137,0.901680356,0.035003061,0.035349886,0.03784728,0.037129987,110.376598,110.0549177,111.1718892,110.9713393,7.137917693,7.114369583,7.123695656,7.131915616,1211.262471,1183.821515,1182.135823,1205.692362,577.8378567,572.7588136,572.196064,574.0216117
66,7,4,A199,0.000397138,0.000397228,0.000390608,0.000398527,484.8919457,492.6199982,496.2401724,481.9165961,0.042837282,0.012260362,0.022158442,0.04191852,5.513261565,5.528647766,5.531949724,5.508287898,0.000150681,0.000147608,0.000148421,0.000152144,11.61912264,11.61191434,11.6358232,11.61482079,-0.040245792,-0.038875934,-0.037645041,-0.03984131,0.616032815,0.607413864,0.600078361,0.613468307,0.057414177,0.057880216,0.060378261,0.059405868,55.59927602,55.49193328,55.62158122,55.49901158,6.526218438,6.497653227,6.51242213,6.515595114,528.2940809,504.8493333,518.7303372,524.0867683,253.2965067,249.3673329,253.7426274,251.5008411
66,8,4,A199,0.000171434,0.000168995,0.000170038,0.000167522,617.7333001,653.2931349,638.3212801,681.3144071,0.493729312,0.46062664,0.473874499,0.429344204,5.692659546,5.730337098,5.713257446,5.762492206,0.000101914,9.88E-05,0.000100592,9.49E-05,12.85669395,12.87685618,12.86521266,12.87683011,-0.067237002,-0.062420202,-0.064880961,-0.059655279,0.7688923,0.750870703,0.760247456,0.739571487,0.052157099,0.051039701,0.052198227,0.048508504,180.8492117,181.738163,180.9808901,182.0943624,7.432459795,7.413827422,7.418159971,7.382645175,1822.594829,1769.122147,1788.176881,1706.515217,610.0820324,605.6038204,606.6245402,596.9574062
66,9,4,A199,0.000266223,0.000268548,0.000266299,0.000267199,687.5529222,703.6051131,703.962245,702.0401202,0.033832425,0.005492541,0.011852147,0.012439135,5.769984464,5.784174399,5.788079444,5.783429035,0.000110847,0.000108208,0.000107673,0.000109231,12.20757093,12.19402257,12.20998487,12.20171254,-0.039155161,-0.040039383,-0.038729373,-0.040052478,0.621177181,0.626407111,0.618539192,0.626640089,0.049483757,0.048239968,0.048964988,0.047020366,74.87436036,74.61232905,74.76381197,74.94205634,6.781889294,6.757101514,6.768452638,6.769036682,735.705195,711.3769602,720.8493213,719.7256563,355.8145293,353.7455183,356.2028916,355.4414441
66,10,4,A199,0.000142311,0.000142911,0.000143434,0.000142444,1008.396161,1059.877877,1049.928404,1062.789271,0.200261072,0.153268149,0.162762263,0.156734412,6.045901177,6.081985973,6.073976615,6.082610177,7.06E-05,6.80E-05,6.84E-05,6.80E-05,13.13705299,13.13335138,13.12991355,13.14056022,-0.035758836,-0.034862378,-0.035677682,-0.035097096,0.616583159,0.610312813,0.615896424,0.612081278,0.038426198,0.037667998,0.037634542,0.03689157,139.9713506,139.9850493,139.95012,139.8650705,7.319097988,7.284466881,7.292043823,7.293765903,1513.417208,1443.577911,1458.148712,1457.862079,630.4533422,625.8639472,627.019279,630.1628375
66,11,4,A199,0.000158765,0.000158479,0.000159311,0.000158076,932.7058376,963.1716798,955.3078517,966.8318775,0.158893035,0.133153654,0.138430269,0.13250416,5.990881045,6.012960633,6.008134316,6.016110054,7.73E-05,7.56E-05,7.59E-05,7.51E-05,12.972045,12.97674906,12.9728984,12.97735215,-0.029503651,-0.029207274,-0.029452639,-0.029661254,0.567357879,0.565065706,0.566965487,0.568708938,0.041168437,0.039757186,0.040790206,0.040488729,110.7762399,110.7612943,110.8149856,110.6826123,7.202711647,7.187352544,7.189593453,7.189908502,1285.09969,1259.071476,1262.290603,1262.186021,554.4513819,555.5607889,554.3996136,557.2544745
66,12,4,A199,0.000985996,0.001035098,0.00097824,0.00095406,864.0984848,913.0813008,948.9103555,967.7144993,0.054515768,0.007274033,-0.010686476,-0.045282846,5.819248284,5.843499268,5.909970379,5.885883542,0.000100788,0.000103606,8.76E-05,9.23E-05,10.08939125,10.02618354,10.08950857,10.12647626,-0.3997799,-0.407629971,-0.402729125,-0.395833143,0.99676185,0.997046796,0.996909594,0.996616799,0.040854746,0.062712202,0.043083639,0.037513593,78.68030303,77.32195122,77.75425039,77.78026906,6.775982484,6.741321196,6.792281153,6.72364159,963.7447635,926.4622011,928.8437802,883.8695061,456.9608121,459.8858755,469.4385339,462.8960013
67,1,4,A199,0.001513158,0.001611355,0.001610186,0.001849917,851.8131579,835.379822,868.2298851,815.4798762,0.005089334,0.008608307,-0.009045528,0.052167306,5.679575573,5.726404478,5.702828506,5.662851418,0.00012839,0.000123259,0.000131845,0.000126559,9.426408832,9.310551369,9.32940966,9.151908427,-0.47101813,-0.476525366,-0.488443021,-0.497462607,0.998496852,0.998521718,0.998795797,0.998832186,0.037745739,0.044726526,0.050797698,0.044344594,67.89210526,63.8189911,66.51724138,62.87925697,6.605388506,6.553611795,6.56718921,6.55968438,860.5278324,849.8871171,852.6634958,905.245483,428.0852476,421.3167348,430.2233452,430.1813398
67,2,4,A199,0.000148268,0.000145324,0.000144885,0.000147387,1150.469411,1248.186177,1221.587259,1251.026544,0.167784791,0.111298841,0.125628478,0.095665872,6.135023452,6.19060465,6.17946477,6.196986551,6.47E-05,6.02E-05,6.13E-05,5.98E-05,13.00900481,13.01829517,13.0263756,13.00564191,-0.064054143,-0.064540598,-0.06278057,-0.06390325,0.759735455,0.761777377,0.755079172,0.759089754,0.035458669,0.033314466,0.038187848,0.036404627,109.6323293,107.9485164,108.7701796,108.2327149,7.350256127,7.327200215,7.333367354,7.307242107,1614.366893,1560.825973,1572.619158,1515.708682,691.2090761,702.2530375,698.5516042,691.6838065
67,3,4,A199,0.000142574,0.000144644,0.000142256,0.000142641,1099.803215,1110.82884,1100.602454,1137.873275,0.1280613,0.117829137,0.13083587,0.098573467,6.106750005,6.114321232,6.106724888,6.131828795,6.50E-05,6.46E-05,6.49E-05,6.29E-05,13.0971428,13.0810529,13.10415408,13.09663245,-0.037196548,-0.039019935,-0.036761512,-0.037171013,0.625525637,0.637042515,0.62276175,0.625347222,0.037160458,0.037515666,0.037167103,0.036231467,114.8156518,114.3682834,114.4046323,114.5897397,7.274254975,7.266167325,7.278704748,7.256425968,1422.858561,1407.569548,1431.951333,1386.732409,630.6654442,629.599597,633.1384468,631.151421
67,4,4,A199,0.000183254,0.00018604,0.000186083,0.000186546,859.7828621,880.1080542,879.9826483,887.7297646,0.121476564,0.098252004,0.097472019,0.085615845,5.930296774,5.947259114,5.94690024,5.954108441,8.40E-05,8.25E-05,8.34E-05,8.17E-05,12.76774418,12.75529808,12.75462655,12.74729461,-0.034722023,-0.036136383,-0.035977262,-0.036246533,0.602584021,0.612070233,0.610980243,0.612663125,0.042150075,0.04157435,0.042054319,0.042771726,108.9616695,109.2709667,109.2923444,109.2829524,7.088578928,7.070773588,7.070348745,7.058003123,1097.553339,1071.896405,1070.056944,1053.970032,489.3340501,488.0011148,487.5098981,485.4249493
67,5,4,A199,0.000198606,0.000202183,0.00019945,0.000201743,949.8342099,971.9142546,951.9380474,984.7054329,0.049546662,0.017139125,0.040566459,0.010739134,5.998290884,6.015728503,6.001967923,6.024929063,7.87E-05,7.76E-05,7.85E-05,7.66E-05,12.57264074,12.5516673,12.56229841,12.55614872,-0.053839876,-0.055353725,-0.054062121,-0.055606105,0.707985036,0.714557031,0.708820683,0.715789137,0.040994244,0.039205558,0.039437416,0.040267255,85.2051946,85.15015894,84.84057736,84.95885465,7.034099322,7.006026548,7.021859854,7.007888943,1048.862985,1005.81073,1032.437121,1006.084796,499.6742986,494.4312461,496.0937921,497.6975573
67,6,4,A199,0.000298166,0.000302469,0.000299909,0.000311678,984.3880642,1024.215534,1016.322212,1026.651923,0.072421085,0.064374088,0.049739622,0.050015247,6.00425299,6.024853914,6.02084927,6.035875175,7.84E-05,7.72E-05,7.71E-05,7.54E-05,11.90267966,11.88005452,11.89111361,11.83801431,-0.165579758,-0.172958165,-0.168341655,-0.177055438,0.939876888,0.945792518,0.942128504,0.948523584,0.037672565,0.03476306,0.036822611,0.035358074,86.9630415,87.55080906,87.75687365,86.47692308,7.050754236,7.076792893,7.050392499,7.057192739,1138.101027,1165.154215,1122.717226,1134.755237,530.6222729,547.3424371,534.7598594,540.3517899
67,7,4,A199,0.000149988,0.000150267,0.000149622,0.000149057,930.4371833,957.565537,958.6787353,987.7223781,0.275105954,0.251986819,0.249089733,0.226862233,5.987941792,6.006779228,6.009279179,6.031534662,7.67E-05,7.59E-05,7.54E-05,7.31E-05,13.07580841,13.07690379,13.08024137,13.08366143,-0.044983482,-0.044211402,-0.043354983,-0.042811435,0.67241105,0.668092218,0.663257708,0.660166924,0.040180855,0.040776781,0.040295026,0.040772888,132.3886895,132.5640667,132.6034072,132.5534815,7.357219445,7.342577835,7.340354868,7.329964215,1636.661245,1602.725006,1594.698887,1567.3782,641.774607,640.0726358,638.3444055,638.7751445
67,8,4,A199,0.045454545,0.055555556,0.045454545,0.03515625,789.3636364,1388,725.2727273,280.3125,0.026871998,-0.487536385,0.045631511,0.39247965,3.277613437,2.947702779,3.095795255,3.375,0.001070299,0.00138546,0.001253954,0.001005015,4.459431619,4.169925001,4.459431619,4.875,-0.850562416,-0.943708472,-0.979189969,-0.931506849,0.999319443,0.999709516,0.999903727,0.999898261,0.101989808,0.116312885,0.044661871,0.144628239,64.63636364,58.22222222,50.90909091,55.4375,3.277613437,3.169925001,3.277613437,3.875,832.9586777,478.1728395,794.6280992,642.4960938,405.5805785,466.5432099,379.9752066,230.7021484
67,9,4,A199,0.000257406,0.000262791,0.000247169,0.000256504,1505.693396,1354.225543,1043.515454,1957.175214,0.781154484,0.808711673,0.864685117,0.707608351,6.291346761,6.209020353,6.042399434,6.467972583,4.64E-05,5.11E-05,5.90E-05,4.08E-05,12.08233744,12.0436937,12.14182606,12.07360935,-0.353526987,-0.361566707,-0.349146552,-0.354802219,0.997206148,0.997539721,0.997054669,0.997258769,0.031898745,0.031739478,0.040334496,0.033135098,162.4123989,163.6342938,172.0904701,160.9380342,7.995989995,7.981443674,7.979718029,8.005242604,12254.63788,12804.7727,14379.99793,11430.1785,3440.082819,3539.74956,3855.878347,3346.838428
